id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration
id1847873,2,2/8/2016 22:36,2/8/2016 22:56,2,-73.95458984,40.77397156,-74.00431824,40.73326111,N,1172
id2519585,1,4/16/2016 6:25,4/16/2016 6:33,1,-73.96955109,40.75353241,-73.99003601,40.75696182,N,466
id2603534,1,6/10/2016 21:33,6/10/2016 21:42,2,-73.9630661,40.77408981,-73.98020935,40.7674942,N,544
id3150239,2,6/16/2016 20:47,6/16/2016 20:50,2,-73.96878052,40.76435852,-73.96450043,40.75798035,N,159
id1075414,1,2/8/2016 15:53,2/8/2016 15:59,1,-73.97399139,40.78398132,-73.96548462,40.79202271,N,373
id1051420,1,4/10/2016 14:53,4/10/2016 15:06,1,-73.97360229,40.78458786,-73.99212646,40.75932693,N,813
id0753381,1,3/21/2016 22:22,3/21/2016 22:51,1,-74.00218201,40.72821045,-73.91627502,40.69072342,N,1742
id3604983,1,3/15/2016 9:55,3/15/2016 10:02,1,-73.96955109,40.75323868,-73.9797821,40.74617767,N,443
id2875770,1,2/13/2016 11:12,2/13/2016 11:23,1,-74.00035858,40.73760986,-73.98362732,40.72836685,N,652
id0448011,2,1/30/2016 14:38,1/30/2016 14:54,1,-73.96425629,40.76087189,-73.99581909,40.764328,N,918
id2745579,1,3/31/2016 18:17,3/31/2016 18:32,1,-73.97058105,40.76221848,-73.98332977,40.74446869,N,942
id0184392,1,3/1/2016 21:03,3/1/2016 21:22,1,-73.97496796,40.75288773,-74.00959015,40.72081757,N,1126
id0629554,1,5/24/2016 14:10,5/24/2016 14:34,1,-73.95469666,40.76564789,-73.98025513,40.76538467,N,1412
id2193271,1,3/7/2016 13:05,3/7/2016 13:21,2,-73.96812439,40.76272964,-73.96811676,40.79205322,N,933
id3148312,1,2/14/2016 9:38,2/14/2016 9:43,1,-73.99090576,40.73474503,-74.00184631,40.73365021,N,283
id3193566,2,3/30/2016 20:04,3/30/2016 20:18,1,-74.00804901,40.7385788,-73.99723053,40.72253036,N,810
id0837551,2,4/2/2016 20:48,4/2/2016 20:54,1,-74.00099945,40.74713898,-74.00016785,40.73788834,N,332
id3698282,2,2/12/2016 8:55,2/12/2016 9:11,1,-73.97956085,40.74663162,-73.98130798,40.75873947,N,956
id1778128,2,4/4/2016 21:11,4/4/2016 21:16,2,-73.99559021,40.72470093,-73.98722076,40.72237778,N,281
id2058187,2,6/25/2016 4:07,6/25/2016 4:40,6,-73.96598053,40.7562294,-73.93438721,40.64981079,N,1983
id3840447,1,3/4/2016 16:11,3/4/2016 16:22,1,-73.97710419,40.76531219,-73.95265961,40.77666092,N,706
id2256500,1,2/7/2016 23:39,2/7/2016 23:43,4,-73.9920578,40.68444061,-73.99293518,40.69750977,N,242
id2485237,1,6/14/2016 22:39,6/14/2016 22:44,1,-73.9831543,40.77099228,-73.97728729,40.7896843,N,323
id0565379,1,2/12/2016 22:46,2/12/2016 22:51,2,-73.98010254,40.74298096,-73.97029114,40.75619507,N,314
id3229648,1,5/24/2016 11:36,5/24/2016 11:45,1,-73.94638062,40.77726364,-73.9603653,40.77527618,N,532
id1038418,2,2/25/2016 7:21,2/25/2016 7:29,1,-73.99172974,40.75623322,-73.97640991,40.75741577,N,454
id1850153,1,1/15/2016 19:38,1/15/2016 19:46,1,-73.98244476,40.76211548,-73.99482727,40.76045609,N,487
id1257977,2,5/4/2016 20:23,5/4/2016 20:40,6,-74.00771332,40.70494461,-73.9473877,40.77557373,N,1037
id0923414,2,2/25/2016 7:17,2/25/2016 7:23,1,-73.95863342,40.8008194,-73.95306396,40.81411362,N,368
id3077077,2,5/4/2016 7:02,5/4/2016 7:09,1,-73.97812653,40.75234985,-73.9943924,40.7501297,N,427
id2077985,2,4/12/2016 21:43,4/12/2016 21:54,2,-73.97840118,40.76366425,-73.98639679,40.73617554,N,668
id0617119,2,1/17/2016 11:00,1/17/2016 11:10,2,-73.93793488,40.81233978,-73.95462036,40.77784729,N,580
id0859652,1,3/7/2016 22:27,3/7/2016 22:43,1,-73.87458038,40.77416229,-73.99388123,40.7205658,N,937
id2134177,1,6/4/2016 12:43,6/4/2016 12:44,1,-73.96567535,40.80528641,-73.96357727,40.80621338,N,77
id1749339,2,5/11/2016 11:54,5/11/2016 12:00,1,-73.98018646,40.77898026,-73.98406219,40.77070999,N,362
id3986622,2,2/25/2016 23:34,2/25/2016 23:38,6,-73.99874115,40.72423935,-74.00534058,40.71524811,N,276
id1880555,2,5/26/2016 20:36,5/26/2016 21:09,5,-74.00505829,40.72297668,-73.97772217,40.79147339,N,1975
id0864265,1,1/28/2016 18:31,1/28/2016 18:58,2,-73.99860382,40.76081848,-73.9897995,40.7189064,N,1644
id1044534,2,3/31/2016 21:22,3/31/2016 21:36,2,-73.97142029,40.7569313,-73.97924042,40.78992081,N,827
id0077828,2,3/7/2016 21:37,3/7/2016 21:41,5,-73.95774078,40.78517151,-73.96909332,40.76953888,N,276
id3017112,1,6/2/2016 19:53,6/2/2016 20:01,2,-73.98667145,40.73283005,-74.00090027,40.72948074,N,500
id3229838,1,5/20/2016 8:10,5/20/2016 8:20,1,-73.99468994,40.73472214,-73.98281097,40.74521255,N,556
id3773505,2,1/16/2016 0:48,1/16/2016 1:03,4,-73.98874664,40.72256088,-73.99107361,40.7498703,N,897
id0501198,1,5/22/2016 14:57,5/22/2016 15:08,1,-73.97799683,40.78653336,-73.94842529,40.784935,N,658
id1694064,2,6/6/2016 23:35,6/6/2016 23:42,2,-73.99900055,40.74460983,-74.00343323,40.72777176,N,405
id1435811,2,6/6/2016 17:02,6/6/2016 17:12,1,-73.98957825,40.75270081,-74.00924683,40.715271,N,617
id3503814,2,1/22/2016 14:35,1/22/2016 14:52,2,-73.95492554,40.78908539,-73.95580292,40.77235794,N,1022
id1442965,1,3/30/2016 15:54,3/30/2016 16:29,2,-73.97154236,40.7635498,-73.87216187,40.77429199,N,2075
id1349840,1,1/10/2016 19:08,1/10/2016 19:13,1,-73.94277191,40.79426575,-73.94213867,40.80968857,N,342
id1673792,1,6/15/2016 0:23,6/15/2016 0:48,1,-73.98103333,40.72110748,-73.89634705,40.7051239,N,1493
id2248179,1,6/6/2016 22:29,6/6/2016 22:45,1,-74.00511932,40.71908951,-73.96807098,40.68888855,N,917
id1435090,2,3/19/2016 15:01,3/19/2016 15:13,4,-74.00052643,40.73218155,-73.98744202,40.75891113,N,717
id0069907,1,4/12/2016 6:05,4/12/2016 6:07,1,-73.98193359,40.75774384,-73.99028015,40.76156998,N,154
id3456526,2,5/7/2016 4:11,5/7/2016 4:21,2,-73.95012665,40.78403473,-73.97996521,40.76080322,N,553
id1201071,1,1/25/2016 17:37,1/25/2016 17:49,2,-73.97974396,40.77119827,-73.97149658,40.78764725,N,746
id3428414,2,3/9/2016 16:56,3/9/2016 17:09,1,-73.99752045,40.72243881,-74.00229645,40.74777985,N,791
id2994610,2,3/12/2016 18:58,3/12/2016 19:23,6,-74.00211334,40.75061035,-74.00544739,40.71998978,N,1486
id1261506,2,1/4/2016 8:45,1/4/2016 8:57,2,-73.98686981,40.73684692,-73.97209167,40.75964355,N,704
id1319576,1,1/17/2016 17:02,1/17/2016 17:17,1,-73.9584198,40.7833252,-73.9853363,40.77049255,N,923
id0106612,1,5/18/2016 17:43,5/18/2016 17:57,1,-73.97439575,40.76337814,-73.95270538,40.76832199,N,807
id0431388,2,1/21/2016 20:25,1/21/2016 20:38,1,-73.98023224,40.74290848,-73.96807861,40.75630188,N,773
id2603152,2,6/3/2016 13:04,6/3/2016 13:33,1,-73.97746277,40.75784302,-73.87268829,40.77448273,N,1775
id2947100,2,1/5/2016 18:11,1/5/2016 18:22,1,-74.01138306,40.70328522,-73.97724152,40.73404694,N,625
id2279548,2,6/2/2016 21:04,6/2/2016 21:09,1,-73.95410156,40.77047729,-73.95793152,40.7820282,N,325
id3514507,2,1/4/2016 13:32,1/4/2016 13:51,1,-73.98992157,40.75621033,-73.94923401,40.77101517,N,1157
id1161259,2,5/27/2016 20:39,5/27/2016 20:47,2,-73.99147034,40.74969101,-73.98374939,40.74991989,N,477
id0278886,2,6/16/2016 22:06,6/16/2016 22:10,2,-73.99626923,40.73838043,-73.99041748,40.74913788,N,218
id1947952,2,4/15/2016 21:40,4/15/2016 22:18,1,-73.79019928,40.6437912,-73.87174225,40.72900009,N,2313
id0573172,2,2/16/2016 15:50,2/16/2016 16:09,2,-73.96490479,40.76643372,-73.98534393,40.74962234,N,1118
id2273224,1,2/21/2016 9:49,2/21/2016 9:57,1,-73.98246002,40.76833725,-73.99401855,40.76972961,N,527
id0501634,2,6/10/2016 9:35,6/10/2016 9:39,2,-73.98329163,40.73474884,-73.99150848,40.7269783,N,226
id2191547,1,5/22/2016 1:26,5/22/2016 1:28,1,-73.98294067,40.7716713,-73.98866272,40.76403046,N,133
id1010304,2,6/2/2016 19:00,6/2/2016 19:12,6,-73.98729706,40.74959183,-73.96613312,40.75399017,N,696
id3938950,1,3/20/2016 8:56,3/20/2016 9:02,1,-73.98163605,40.77863312,-73.96628571,40.80408478,N,359
id0158328,2,2/4/2016 11:00,2/4/2016 11:09,1,-74.01171875,40.70378876,-74.0122757,40.71387863,N,546
id1652144,1,6/27/2016 12:24,6/27/2016 12:31,1,-73.97415161,40.7314682,-74.00453186,40.70708466,N,392
id0082224,1,1/7/2016 10:26,1/7/2016 10:42,1,-73.965271,40.75498581,-74.01381683,40.71354675,N,954
id1558123,2,6/5/2016 18:09,6/5/2016 18:13,1,-73.95354462,40.77950287,-73.9397583,40.79437637,N,230
id2403350,2,1/30/2016 20:44,1/30/2016 21:11,1,-73.78356934,40.6486702,-73.93600464,40.69747162,N,1635
id1297383,1,5/6/2016 23:59,5/7/2016 0:50,1,-74.00577545,40.73308563,-73.81344604,40.71044922,N,3077
id2509513,1,2/12/2016 15:20,2/12/2016 16:11,1,-73.87094879,40.77381134,-74.00821686,40.73392105,N,3069
id1721766,2,6/18/2016 11:40,6/18/2016 11:52,1,-73.97229004,40.76325607,-73.98485565,40.74826431,N,708
id1032450,1,4/20/2016 17:59,4/20/2016 18:05,1,-73.97948456,40.7843399,-73.98217773,40.77096558,N,353
id3163239,2,3/14/2016 13:51,3/14/2016 14:01,1,-73.98865509,40.76901627,-73.97940826,40.7594223,N,586
id3170174,2,4/21/2016 10:51,4/21/2016 11:28,6,-73.96656799,40.77342987,-74.0022583,40.74871826,N,2218
id3913020,1,1/12/2016 21:01,1/12/2016 21:03,1,-73.95555878,40.76847839,-73.94889069,40.77767563,N,121
id1579651,1,6/16/2016 16:10,6/16/2016 16:17,1,-73.95187378,40.79017258,-73.9358902,40.79612732,N,429
id0880914,1,3/28/2016 23:41,3/29/2016 0:14,1,-73.99586487,40.74398804,-73.74427032,40.70778275,N,1941
id1771245,1,5/7/2016 17:36,5/7/2016 18:03,1,-73.98260498,40.76831055,-73.98435974,40.75478745,N,1618
id2495452,1,3/9/2016 12:46,3/9/2016 12:57,1,-73.98605347,40.72687531,-74.00231171,40.72932053,N,649
id2134482,1,1/22/2016 16:13,1/22/2016 16:13,1,-73.77631378,40.64545441,-73.77631378,40.64545441,N,19
id1451408,2,4/17/2016 10:30,4/17/2016 10:40,1,-73.9695816,40.79042053,-73.94754791,40.77285004,N,634
id2941810,2,5/18/2016 15:37,5/18/2016 15:54,1,-73.98206329,40.77270126,-73.95440674,40.7729187,N,995
id0294995,1,5/7/2016 17:25,5/7/2016 17:37,1,-73.98239899,40.77140427,-73.95676422,40.77316666,N,739
id3468467,2,5/31/2016 22:37,5/31/2016 22:51,1,-73.97538757,40.75173569,-73.97816467,40.78853607,N,846
id0257758,1,3/25/2016 3:40,3/25/2016 3:53,1,-74.00461578,40.72118378,-73.98335266,40.76579666,N,813
id0166122,2,1/18/2016 21:24,1/18/2016 21:52,1,-74.00289917,40.73356628,-73.9353714,40.76728058,N,1678
id0946936,2,3/13/2016 19:33,3/13/2016 19:42,5,-73.99128723,40.73093033,-74.00578308,40.7365303,N,522
id3299654,2,6/22/2016 11:18,6/22/2016 11:41,6,-73.98800659,40.75495148,-73.97849274,40.78799057,N,1372
id0313638,2,3/30/2016 19:48,3/30/2016 20:16,1,-73.98381042,40.74396133,-73.9484787,40.71841812,N,1717
id1994657,2,2/7/2016 18:01,2/7/2016 18:09,4,-74.0080719,40.73923111,-73.9936142,40.73282623,N,464
id1663173,1,3/29/2016 19:12,3/29/2016 19:28,1,-73.98860168,40.76882172,-73.95346069,40.77251053,N,988
id2327331,1,3/31/2016 9:08,3/31/2016 9:16,1,-73.9835434,40.76046753,-73.98889923,40.75268173,N,492
id1818723,2,5/26/2016 18:16,5/26/2016 18:26,1,-73.95330811,40.77249146,-73.96565247,40.7686615,N,572
id2100038,1,6/26/2016 16:29,6/26/2016 16:46,1,-73.97057343,40.7677002,-73.98513031,40.73066711,N,987
id1301135,1,6/30/2016 23:34,6/30/2016 23:54,1,-73.7902298,40.6468277,-73.90460968,40.66094971,N,1155
id3742811,1,6/10/2016 4:05,6/10/2016 4:12,1,-73.95201111,40.77668762,-73.97856903,40.77228546,N,474
id3340818,2,3/31/2016 19:54,3/31/2016 20:03,2,-73.98326874,40.76779175,-73.96230316,40.76733017,N,534
id2083885,1,4/2/2016 9:54,4/2/2016 10:06,1,-73.96417999,40.7677269,-73.98593903,40.74105453,Y,743
id3677906,1,3/17/2016 21:25,3/17/2016 21:46,1,-73.99575806,40.7387085,-73.97293091,40.79347992,N,1205
id0647440,1,1/19/2016 9:49,1/19/2016 9:59,1,-73.97742462,40.78946304,-73.9611969,40.81156921,N,634
id3201360,2,3/26/2016 0:03,3/26/2016 0:12,1,-73.98677826,40.76152039,-73.99472809,40.75179291,N,583
id0180862,2,4/8/2016 18:41,4/8/2016 18:53,5,-74.0031662,40.72767258,-73.99222565,40.71533203,N,726
id2978563,2,6/18/2016 2:57,6/18/2016 3:14,1,-73.98766327,40.73360825,-73.97879028,40.78231049,N,1005
id1726054,2,2/25/2016 14:27,2/25/2016 14:34,2,-73.99533844,40.74383163,-73.97735596,40.74373245,N,460
id0494116,1,4/14/2016 8:26,4/14/2016 8:35,1,-74.01609039,40.7049675,-74.01360321,40.71511841,N,499
id1556923,1,3/11/2016 10:18,3/11/2016 10:40,1,-74.00492096,40.74151611,-73.97888947,40.76239777,N,1305
id1274952,2,3/4/2016 9:12,3/4/2016 9:48,2,-73.97776794,40.78698349,-73.97671509,40.73970795,N,2193
id0257293,2,2/26/2016 20:27,2/26/2016 20:32,5,-73.99992371,40.7346611,-74.00710297,40.74258041,N,305
id1771623,1,4/8/2016 16:17,4/8/2016 16:24,2,-73.98965454,40.7560997,-73.97900391,40.75976563,N,451
id3183407,2,1/21/2016 17:09,1/21/2016 17:16,2,-73.99794006,40.75642014,-73.99550629,40.76139069,N,407
id3262116,2,3/25/2016 17:22,3/25/2016 17:47,5,-73.91332245,40.75650024,-73.84275818,40.72111893,N,1511
id2391275,1,2/26/2016 22:42,2/26/2016 22:57,1,-73.99750519,40.72102737,-73.99549866,40.67873383,N,875
id3570588,2,4/30/2016 3:46,4/30/2016 3:55,2,-74.00110626,40.73091888,-73.98779297,40.72117996,N,528
id2474425,2,3/13/2016 0:23,3/13/2016 0:30,6,-73.97086334,40.75862885,-73.98246765,40.74771118,N,429
id2029519,2,3/8/2016 9:18,3/8/2016 9:31,1,-73.96300507,40.77493286,-73.96959686,40.7628212,N,796
id3852188,1,1/7/2016 16:20,1/7/2016 16:21,1,-73.9788208,40.74769974,-73.97763062,40.74727249,N,48
id0159476,2,4/6/2016 7:31,4/6/2016 7:39,1,-73.99401855,40.75135803,-73.97806549,40.75468063,N,464
id3943856,2,1/17/2016 4:13,1/17/2016 4:30,5,-74.00340271,40.74372864,-73.96105194,40.7113533,N,1039
id1616085,1,4/26/2016 21:27,4/26/2016 21:34,1,-73.98429108,40.76890182,-73.97795868,40.78360367,N,415
id0531308,2,4/15/2016 19:10,4/15/2016 19:24,1,-73.95401764,40.76648331,-73.97588348,40.78886795,N,795
id2892749,1,1/18/2016 15:24,1/18/2016 15:28,5,-73.95466614,40.82100296,-73.95466614,40.82100296,Y,254
id1092604,2,1/6/2016 19:12,1/6/2016 19:33,1,-74.00743103,40.70495224,-73.98708344,40.74711227,N,1228
id1703239,2,5/10/2016 20:15,5/10/2016 20:25,1,-73.96662903,40.76649094,-73.9458847,40.77362823,N,648
id2290661,2,3/1/2016 20:47,3/1/2016 20:54,1,-73.98518372,40.76036072,-73.97104645,40.7528801,N,454
id1088649,1,1/15/2016 0:07,1/15/2016 0:20,4,-74.00106049,40.71791077,-73.98410034,40.74641418,N,774
id0730614,1,4/7/2016 23:37,4/7/2016 23:40,1,-73.98900604,40.73074341,-73.98184204,40.74058914,N,211
id3122387,1,4/17/2016 12:46,4/17/2016 12:55,1,-73.96796417,40.77121353,-73.98355865,40.75048447,N,581
id3255428,2,4/14/2016 18:38,4/14/2016 18:47,1,-73.98654938,40.74030304,-73.99389648,40.73565292,N,518
id0740677,1,3/19/2016 1:49,3/19/2016 1:53,1,-73.96001434,40.77635956,-73.95205688,40.77720261,N,228
id3183253,1,2/18/2016 7:39,2/18/2016 7:50,2,-73.99571991,40.74917221,-73.97645569,40.75718307,N,621
id0924079,1,2/23/2016 12:59,2/23/2016 13:08,1,-74.00297546,40.72828674,-73.99320221,40.74256516,N,529
id2941949,1,4/14/2016 17:08,4/14/2016 17:20,1,-74.0083313,40.73552704,-74.01504517,40.71533966,N,728
id0004421,2,3/17/2016 11:02,3/17/2016 11:47,6,-73.97783661,40.72960281,-73.77640533,40.64525604,N,2727
id2408333,1,3/15/2016 9:04,3/15/2016 9:48,1,-73.87446594,40.77407837,-73.96434784,40.76400375,N,2651
id0329362,1,1/5/2016 19:55,1/5/2016 20:13,1,-73.97512817,40.74975967,-73.98634338,40.77887726,N,1042
id0499128,2,2/29/2016 15:19,2/29/2016 15:24,4,-73.97939301,40.75439835,-73.98542786,40.74673843,N,269
id2140851,2,4/9/2016 4:36,4/9/2016 4:54,4,-73.95465851,40.69024658,-73.91930389,40.74938202,N,1034
id2895174,1,6/14/2016 11:22,6/14/2016 11:28,1,-73.97473907,40.72981644,-73.98921967,40.73006439,N,373
id0135004,1,4/7/2016 17:37,4/7/2016 17:45,3,-73.94499207,40.77893829,-73.96094513,40.77003479,N,476
id3177154,1,6/24/2016 6:25,6/24/2016 6:31,1,-73.96968842,40.79774094,-73.97247314,40.78629684,N,354
id2011363,1,3/20/2016 22:11,3/20/2016 22:15,1,-73.99088287,40.72979355,-73.98094177,40.72103119,N,265
id1814732,2,5/21/2016 9:36,5/21/2016 9:45,5,-73.96652222,40.80422974,-73.94508362,40.82411957,N,533
id2482024,1,1/20/2016 11:41,1/20/2016 11:46,1,-73.94494629,40.77478027,-73.95606995,40.77537918,N,303
id1185545,2,4/15/2016 23:09,4/15/2016 23:17,1,-73.98339081,40.77355576,-73.96577454,40.76380157,N,438
id2618127,1,5/5/2016 12:04,5/5/2016 12:18,1,-73.97258759,40.7542305,-73.96811676,40.7623291,N,845
id1434601,2,6/20/2016 22:39,6/20/2016 22:44,2,-73.9787674,40.72425079,-73.9786911,40.71364975,N,314
id2278919,1,6/9/2016 7:06,6/9/2016 7:13,1,-73.98097229,40.77450562,-73.95455933,40.78661346,N,413
id0032585,2,4/27/2016 17:30,4/27/2016 17:51,1,-73.98225403,40.76601791,-73.99146271,40.75043106,N,1270
id2355297,2,1/15/2016 9:35,1/15/2016 9:48,1,-73.95186615,40.78120422,-73.95444489,40.76594543,N,785
id3952563,1,1/30/2016 20:48,1/30/2016 21:14,1,-74.01068878,40.71033859,-73.98805237,40.75967407,N,1591
id1626132,1,5/22/2016 4:57,5/22/2016 4:59,1,-73.9828186,40.72689819,-73.97992706,40.73088074,N,89
id2568497,2,6/24/2016 21:15,6/24/2016 21:31,1,-73.99280548,40.72333527,-73.95883942,40.71883774,N,910
id3451596,2,4/25/2016 15:01,4/25/2016 15:06,1,-73.99059296,40.75094604,-73.99813843,40.74073792,N,293
id1218468,2,2/5/2016 8:31,2/5/2016 8:51,1,-73.98990631,40.72568893,-73.96961975,40.76296997,N,1182
id1619064,1,5/18/2016 17:39,5/18/2016 18:03,2,-73.96000671,40.77134323,-73.97097778,40.7892952,N,1427
id3856772,2,6/22/2016 10:53,6/22/2016 11:05,1,-73.97444916,40.76229858,-73.9910202,40.74721146,N,718
id2451300,1,3/18/2016 22:21,3/18/2016 22:49,2,-73.98240662,40.75400162,-73.94026947,40.7979126,N,1680
id3670632,2,2/1/2016 17:06,2/1/2016 17:22,1,-73.97281647,40.76090622,-73.98743439,40.7488327,N,932
id2564186,2,1/26/2016 19:43,1/26/2016 19:50,5,-73.95056152,40.77735519,-73.95326233,40.76684952,N,385
id0922626,1,3/7/2016 8:45,3/7/2016 8:49,1,-73.93829346,40.84714127,-73.94034576,40.84142685,N,198
id2298533,2,1/14/2016 14:12,1/14/2016 14:21,1,-73.97918701,40.76309967,-73.99163818,40.75411987,N,534
id3289160,2,6/11/2016 13:16,6/11/2016 14:09,1,-73.98194885,40.76175308,-73.98130035,40.76081085,N,3152
id0837443,2,6/20/2016 15:31,6/20/2016 15:47,2,-73.97373199,40.74393082,-73.99118805,40.75486374,N,979
id2632426,1,4/18/2016 0:10,4/18/2016 0:17,1,-73.99999237,40.73046875,-73.98208618,40.75775909,N,376
id3657128,1,3/27/2016 20:52,3/27/2016 20:57,4,-73.99697113,40.73262787,-74.00574493,40.7359581,N,323
id0462114,2,5/13/2016 15:25,5/13/2016 15:33,1,-73.98960876,40.75772095,-73.99038696,40.75123978,N,483
id1332738,2,5/26/2016 17:22,5/26/2016 17:24,1,-74.00263214,40.72858047,-73.99819946,40.73556137,N,102
id0838755,2,5/10/2016 11:25,5/10/2016 11:42,2,-73.9731369,40.75114059,-73.98710632,40.70378876,N,1063
id2334982,1,5/3/2016 8:43,5/3/2016 9:00,1,-73.97018433,40.78422165,-73.9769516,40.75871658,N,997
id1513877,1,3/20/2016 4:14,3/20/2016 4:38,1,-73.98280334,40.73151016,-73.95471954,40.65600967,N,1409
id1702122,1,2/24/2016 16:24,2/24/2016 16:32,1,-73.98655701,40.73046875,-73.99969482,40.73764038,N,487
id1107195,1,2/19/2016 23:37,2/19/2016 23:53,2,-73.98950958,40.71918869,-73.95707703,40.7329216,N,952
id2528985,1,2/9/2016 17:04,2/9/2016 17:34,1,-73.77671814,40.64574051,-73.97576904,40.74755478,N,1834
id2229264,1,4/20/2016 8:25,4/20/2016 8:49,1,-73.95767975,40.76558685,-74.01136017,40.70170212,N,1396
id0474147,1,4/23/2016 6:40,4/23/2016 6:52,1,-73.99798584,40.73589325,-73.95493317,40.76531982,N,749
id0412987,2,1/20/2016 15:07,1/20/2016 15:16,5,-74.00641632,40.73283386,-74.01171112,40.71498108,N,532
id2509119,1,5/16/2016 19:34,5/16/2016 20:17,1,-73.78371429,40.6486702,-73.98539734,40.7597084,N,2565
id2587113,2,6/5/2016 17:27,6/5/2016 17:33,2,-73.98876953,40.74497986,-73.99092102,40.74863815,N,372
id0033611,2,2/24/2016 19:30,2/24/2016 19:48,6,-73.97923279,40.78461075,-73.94434357,40.83702087,N,1064
id3687638,2,2/5/2016 21:49,2/5/2016 21:56,2,-73.97483063,40.74335098,-73.98800659,40.73360062,N,384
id3774911,2,2/23/2016 9:17,2/23/2016 9:31,1,-73.98082733,40.75323105,-73.97370911,40.75856018,N,818
id3621795,2,1/20/2016 19:46,1/20/2016 20:07,1,-73.98175049,40.74886322,-73.9777298,40.78398132,N,1307
id1518762,2,5/4/2016 18:18,5/4/2016 18:33,1,-73.97843933,40.76276016,-73.94696808,40.77613068,N,905
id2684478,1,2/16/2016 10:11,2/16/2016 10:28,2,-73.99406433,40.75122452,-73.97428894,40.75971603,N,1015
id3625338,2,5/19/2016 13:18,5/19/2016 14:01,1,-74.01780701,40.70652008,-73.97666168,40.75746155,N,2597
id0218155,1,1/30/2016 18:12,1/30/2016 18:18,1,-73.88876343,40.7469902,-73.87673187,40.742733,N,358
id0389910,2,4/28/2016 4:30,4/28/2016 4:48,1,-73.98600769,40.72291183,-73.87271118,40.77452087,N,1105
id1086694,2,3/9/2016 16:01,3/9/2016 16:05,1,-73.98966217,40.74176025,-73.99947357,40.73926926,N,236
id1188331,2,3/4/2016 10:15,3/4/2016 10:28,6,-73.95075226,40.78236008,-73.96251678,40.76317215,N,780
id3005914,2,3/24/2016 19:45,3/24/2016 20:00,1,-74.01003265,40.71294022,-73.97956848,40.72732925,N,877
id3128500,2,3/20/2016 15:37,3/20/2016 15:52,4,-73.96304321,40.71176147,-73.99720764,40.72220993,N,932
id3006223,1,3/18/2016 21:56,3/18/2016 22:02,1,-73.98352051,40.77121735,-73.9761734,40.79239655,N,413
id3614647,2,5/28/2016 19:12,5/28/2016 19:20,2,-73.98706055,40.75093842,-73.97453308,40.75727463,N,492
id0946130,1,5/24/2016 7:48,5/24/2016 8:02,1,-73.9751358,40.74172592,-73.98936462,40.75104523,N,842
id2219057,2,3/3/2016 14:44,3/3/2016 14:57,1,-73.98812866,40.73843002,-73.99301147,40.75248718,N,775
id1638934,2,4/25/2016 23:26,4/25/2016 23:48,1,-73.97869873,40.74497604,-73.93343353,40.69663239,N,1313
id3939386,2,6/30/2016 2:09,6/30/2016 2:14,1,-73.9905014,40.72481155,-73.97756195,40.71842957,N,300
id1644674,1,2/23/2016 18:59,2/23/2016 19:42,1,-73.8729248,40.77404785,-73.98812866,40.7591629,N,2575
id3784207,1,5/13/2016 19:09,5/13/2016 19:40,1,-73.95535278,40.76829529,-73.96789551,40.68848038,N,1867
id3012999,1,5/27/2016 17:27,5/27/2016 17:45,2,-73.99539185,40.76142883,-73.97367859,40.76314926,N,1058
id2562530,1,2/10/2016 9:20,2/10/2016 9:32,1,-73.94927216,40.77318954,-73.97183228,40.7505188,N,735
id3782269,1,6/22/2016 18:07,6/22/2016 18:16,1,-73.96713257,40.75692749,-73.97672272,40.747715,N,520
id2893144,1,6/2/2016 11:31,6/2/2016 11:41,1,-73.95430756,40.77898026,-73.96240234,40.77233887,N,609
id1212821,2,5/13/2016 15:33,5/13/2016 16:35,1,-73.87291718,40.77420044,-73.98227692,40.7394104,N,3670
id1446014,2,4/2/2016 23:19,4/2/2016 23:24,6,-73.9078598,40.77411652,-73.88977814,40.76945114,N,316
id2416818,1,6/24/2016 7:36,6/24/2016 7:42,1,-73.96542358,40.75507736,-73.96696472,40.76077652,N,309
id0712971,2,4/11/2016 20:45,4/11/2016 20:50,2,-73.97805786,40.76379776,-73.97566223,40.75776672,N,290
id2842263,1,1/5/2016 1:48,1/5/2016 2:04,1,-73.95793915,40.72186279,-73.80687714,40.71679688,N,1006
id1187929,1,4/7/2016 14:14,4/7/2016 14:17,1,-73.98150635,40.78082275,-73.97421265,40.79056931,N,212
id0221938,1,4/30/2016 16:37,4/30/2016 16:55,1,-73.98374176,40.72157669,-73.99765778,40.75663757,N,1090
id3002925,2,6/17/2016 19:36,6/17/2016 19:45,2,-73.9962616,40.74274063,-73.98767853,40.73273849,N,535
id3450737,2,6/1/2016 13:48,6/1/2016 14:11,1,-73.97066498,40.75896835,-74.01018524,40.72146225,N,1363
id0977048,2,5/17/2016 18:36,5/17/2016 18:57,5,-73.95585632,40.76421738,-73.99108887,40.7505455,N,1216
id1441739,2,5/1/2016 9:50,5/1/2016 9:54,4,-73.96809387,40.76227188,-73.95721436,40.77010727,N,236
id1268779,1,6/2/2016 19:37,6/2/2016 19:46,2,-73.95189667,40.77367783,-73.96440887,40.76984024,Y,502
id2514689,1,5/8/2016 0:56,5/8/2016 0:59,1,-74.00325012,40.71587753,-73.99973297,40.71905136,N,160
